TimeStamp,Velocity,Angle,Roll,Pitch,Yaw,AverageLeftZ,AverageRightZ,LeftTouchTime,RightTouchTime
1707157086.6269283,9.09907212133702,65.14540208456935,0.33126585273754894,0.09576445072801068,0.3279682832852291,-1.0,1.323412752898275,-1.0,1707157101.270126
1707157105.813736,7.478037214830334,38.721042503013486,0.722355290684668,0.08147507098421994,0.304262402970606,1.2578573185416881,0.8628298891184905,1707157115.6232677,1707157114.502337
1707157118.984557,4.894932662094677,51.70169709156538,-0.3227010479079427,0.06492795366375985,-0.3956364332021227,-1.0,-1.0,-1.0,-1.0
1707157131.6948998,9.147271409198947,84.0993444595076,-0.7682504070368177,0.03281686029855302,0.11395142146879012,-1.0,-1.0,-1.0,-1.0
1707157151.754734,8.860106037199905,79.57003066603104,0.7535693951413502,0.12744124580131397,-0.15192897601296662,-1.0,-1.0,-1.0,-1.0
1707157171.4149404,4.144124153226059,47.427366144990366,-0.031740269511645325,0.06644786801197085,-0.737486134379556,-1.0,-1.0,-1.0,-1.0
1707157183.2016718,4.901077839680492,37.16729205770589,0.5488382672027317,0.12413961204101404,0.42378005982681866,-1.0,-1.0,-1.0,-1.0
1707157193.9901307,9.346783987168706,40.93281191133075,-0.2892540928927627,0.1034213250254976,-0.6820521917077381,1.647322639751073,1.7854410798914675,1707157200.846414,1707157202.7736928
1707157209.812525,6.958372526420761,82.69615590410098,0.4300240742204322,0.09072807796515561,-0.6276849396397831,-1.0,-1.0,-1.0,-1.0
1707157227.6376352,6.596067443552821,63.253765884380805,0.40446186981772425,0.09200091851378629,0.35272932276059166,-1.0,-1.0,-1.0,-1.0
1707157243.6081295,6.654005761401416,27.970554096180113,-0.5793478557515933,0.16333872627065738,0.6384596136349774,-1.0,0.8025921337844008,-1.0,1707157251.3563836
1707157254.5567913,8.069623307973133,24.559374690006994,-0.755989296020501,0.09474111729129991,-0.2351153152467209,0.6037725990241741,1.0154989627709154,1707157261.4730837,1707157261.988173
1707157265.6006985,7.2170713855458715,70.43345973308513,-0.36233754284625647,0.027743059709361664,-0.3407219788281024,-1.0,-1.0,-1.0,-1.0
1707157283.0904698,5.2632529351528055,34.49072951379256,0.47455647895641584,0.0571833981999778,-0.13920056243969692,-1.0,-1.0,-1.0,-1.0
1707157293.9910638,4.648465574834601,37.648944697745264,0.10099240758408567,0.08746271467484466,-0.5389985839804505,-1.0,-1.0,-1.0,-1.0
1707157305.3478389,9.82123474622249,76.16735974926709,0.6589032404596797,0.19608182842791053,-0.6710195962241381,-1.0,-1.0,-1.0,-1.0
1707157326.1451647,9.531918800392186,38.90430597954875,0.14974541806014652,0.1002653905125856,-0.12921778143651252,1.7218393444330036,1.649784770555687,1707157333.2863774,1707157333.6341226
1707157342.0478995,4.293243425350353,49.62585868001637,-0.6553361921095893,0.04251342861755789,-0.6787079128081666,-1.0,-1.0,-1.0,-1.0
1707157353.4199355,6.596874197491495,48.2004501787484,-0.08019491343012342,0.13639714553800325,0.213735656348931,0.0008800064943281199,0.6809902384567935,1707157367.698598,1707157365.7126768
1707157368.9054263,9.028807810518291,53.70256945212528,0.40750684972968143,0.17185912677702347,-0.3251410424862211,2.23102659049105,1.5294766467900358,1707157378.9787529,1707157380.9995933
1707157386.768556,5.725438741691992,21.306047874002555,-0.3171697740174393,0.07281764292398472,-0.23208190589887112,-1.0,-1.0,-1.0,-1.0
1707157396.58895,7.945442893580115,30.028328722621964,0.5196270164782024,0.08099084195540139,0.47119201430874,1.1041555123441913,0.8611053627000663,1707157405.012504,1707157403.7240446
1707157408.9334717,7.560586435578344,84.52463237649269,0.011279937948944885,0.18535034143916035,-0.44546587700783413,-1.0,-1.0,-1.0,-1.0
1707157428.3295784,9.056739038569361,53.158758905322266,0.5248175546542291,0.052119829109359195,0.2687615400777992,2.123940377627505,1.78039156275426,1707157439.6913471,1707157438.3339026
1707157445.691085,7.685656778295298,29.764177271042755,0.5896734035957059,0.09492837641900845,0.6905306953326518,0.9494167663640227,0.7955243580079896,1707157454.6590004,1707157452.6987536
1707157457.6438184,7.754565467712357,20.31209072181906,-0.1256178723101462,0.09775246026353826,0.15218931899827104,0.5213155855002548,0.6429812601369082,1707157465.0158377,1707157464.6245658
1707157468.626249,7.759601853904929,74.71456140841806,-0.6804479613698624,0.0892272517448653,-0.3077977911913989,-1.0,-1.0,-1.0,-1.0
1707157486.6816304,4.101349203492004,78.57592014428772,0.316274322775556,0.025326711429682215,-0.16042436750519717,-1.0,-1.0,-1.0,-1.0
1707157499.910696,7.19946482585325,24.451972467478882,-0.24581490370771597,0.1615543560029803,0.31400218766427646,0.36524301375914614,0.696453106803822,1707157508.353656,1707157507.3469832
1707157511.0933428,7.339340452302355,20.722654395169588,0.6115166998165014,0.009571257561355507,-0.7881239221418639,0.7573645953669933,-0.025190108396343416,1707157517.7470474,1707157519.890358
1707157521.1988566,9.499962889889453,26.615588531115808,0.16698432321397827,0.12425104989214145,0.2201542217031256,1.2174469044088063,1.092687251863893,1707157527.6357834,1707157527.2385464
1707157534.3705666,9.851662645402097,27.20572325403494,0.46948456286251994,0.15290461356232962,-0.37493478849324013,1.339548247357058,1.1022172562662562,1707157540.0141232,1707157540.679418
1707157547.2837477,6.247423644829294,76.36468358625015,0.2356585418649435,0.03813454386693076,-0.24793049381615495,-1.0,-1.0,-1.0,-1.0
1707157564.018329,6.73170859919267,74.00174236183827,0.7942724011582827,0.13446367306422688,-0.06652057737818295,-1.0,-1.0,-1.0,-1.0
1707157580.2606635,4.285237467694642,66.64466007303241,0.7776218610157037,0.06868308494547495,0.42542097863801454,-1.0,-1.0,-1.0,-1.0
1707157592.5683746,7.8938061478456145,77.562521503222,0.23139396191851924,0.049641310697923595,0.06612205910512792,-1.0,-1.0,-1.0,-1.0
1707157611.585414,5.538553170883624,47.363457143078925,-0.08082351784314201,0.1857840572731493,-0.1589384355354806,-1.0,-1.0,-1.0,-1.0
1707157625.0134454,9.34996032781887,49.20059795897782,0.7842540727035032,0.09576342286494446,-0.6685231813555714,2.3595562336564933,1.4681337292804655,1707157633.0809968,1707157635.7436876
1707157641.7266889,7.3188626620148165,73.9260087474427,-0.5856775773739988,0.12689206333208672,-0.11818335047912032,-1.0,-1.0,-1.0,-1.0
1707157659.4096625,5.837192410085837,74.98708790600217,-0.5717447933959957,0.10436408741350559,-0.2696818036928814,-1.0,-1.0,-1.0,-1.0
1707157674.8840923,7.06906095725707,49.49539892075421,-0.7341418646847795,0.1551344280248469,0.3064134877650604,-1.0,1.4259875403341602,-1.0,1707157685.8704605
1707157689.3339317,9.628371282015571,78.3760678927074,0.455918052349918,0.026218301418085278,-0.2391956391053055,-1.0,-1.0,-1.0,-1.0
1707157710.204798,7.0111262524068705,79.11558538219623,0.3934597331202636,0.08448293453532432,0.16139223998394558,-1.0,-1.0,-1.0,-1.0
1707157727.8982136,9.57091233249401,67.69185214522,-0.7685593219933319,0.041612641257276775,-0.75791787221883,1.5597004717540337,-1.0,1707157742.1587136,-1.0
1707157747.4467833,4.73688826723633,74.29031447109458,-0.6791971572281268,0.0813074403584909,0.20161661299668876,-1.0,-1.0,-1.0,-1.0
1707157761.1529086,5.249284313877451,35.99690418227182,-0.3019470384461583,0.13609727266347174,0.670221963926269,-1.0,-1.0,-1.0,-1.0
1707157772.5454223,8.96767455041276,44.38421803316048,0.639292450097765,0.15824977628231077,0.43423434681464257,1.9544777582883672,1.5591318111486454,1707157781.849136,1707157780.4720147
1707157788.1062741,6.488234286396523,33.86112374191768,-0.013637710310267281,0.1385947108582826,-0.27053484371404724,0.574102027810405,0.2823675213409077,1707157797.3363955,1707157798.6441498
1707157800.7453556,7.751106395205005,75.99354194851048,-0.6446252689032623,0.18253609223351094,-0.41531771643694104,-1.0,-1.0,-1.0,-1.0
1707157818.82459,4.54633031933265,63.77889284300203,-0.5422000765975852,0.03815413589578736,-0.10156078765047505,-1.0,-1.0,-1.0,-1.0
1707157831.6203628,9.712954213352358,80.88504551961847,-0.06287526159735501,0.08537873247178823,0.36658968137831205,-1.0,-1.0,-1.0,-1.0
1707157853.6984804,7.4701041002119215,59.40077835153734,-0.5639358683355344,0.07315774015038944,0.3594001533072064,-1.0,1.283707561544237,-1.0,1707157867.3997118
1707157870.151874,5.3727576738665865,31.78743604565109,0.548702286950963,0.13082777562312004,-0.163856363544976,-1.0,-1.0,-1.0,-1.0
1707157880.7616618,6.374001252707332,29.372338407558377,-0.3110159387366224,0.18177841267039685,-0.10916838120986427,0.2194073330920606,0.4079799522357533,1707157890.091028,1707157890.4834924
1707157892.1630142,9.966088634616263,29.676606533387854,0.3233008650030853,0.09143228792478991,0.35790860149273973,1.4590882278267705,1.1563732522909809,1707157898.574192,1707157897.9460938
1707157905.9356835,4.946738834363989,78.98691208097148,0.4649919083638663,0.02224072636123502,0.7329330259940361,-1.0,-1.0,-1.0,-1.0
1707157920.4290829,9.385078649778293,37.94178239828702,0.2954581647790706,0.09592485940899248,-0.28227327032989924,1.7116636248815102,1.505179438155194,1707157927.265647,1707157928.0055063
1707157935.641405,6.760046476751057,61.92143880151875,-0.3693262432203005,0.1901006184829866,0.2769649525446529,-1.0,-1.0,-1.0,-1.0
1707157951.876353,5.14542702726382,40.00500787306271,0.11783603590839264,0.0022774583039711473,-0.5766514208547173,-1.0,-1.0,-1.0,-1.0
1707157963.8648713,5.342014323519567,21.521527073578092,-0.5950635127831945,0.15822814100256655,0.4559757723138407,-1.0,-1.0,-1.0,-1.0
1707157973.1911097,7.425085445988124,59.83433668591576,-0.592870205542218,0.11964446917743705,-0.3076595613266291,0.23395660262368112,-1.0,1707157987.760184,-1.0
1707157989.5119274,9.037329060349117,73.68134107778559,-0.406836042599781,0.04822498956424577,-0.6387517995258541,-1.0,-1.0,-1.0,-1.0
1707158009.5176313,8.152659878905363,30.675255322350417,0.6142614352579159,0.03129995943894009,0.4368021168419609,1.2032016136790844,0.9048686574209786,1707158017.7033165,1707158016.5400372
1707158021.9577785,7.65073205863486,52.38140312335551,-0.2883515408447014,0.0913632432736429,0.16514285963208675,0.7745556904121099,1.441412583097801,1707158034.682468,1707158033.3381567
1707158038.04964,7.182738842548796,37.99416234564137,-0.12084293893823617,0.17942879786185428,-0.3443610508698379,0.9435198394860065,0.8173576943138104,1707158046.866591,1707158048.3504899
1707158051.8377619,9.927074659328039,75.2471264264098,-0.6041840657879093,0.061281270462622155,-0.7803709404292261,-1.0,-1.0,-1.0,-1.0
1707158072.7134416,5.670110785534894,58.05407655455316,0.21569522449631862,0.12329815535925595,0.14249331812482358,-1.0,-1.0,-1.0,-1.0
1707158087.2723246,4.056131230505274,63.664609538378826,0.04658335920743073,0.07953191144178938,0.238680602988804,-1.0,-1.0,-1.0,-1.0
1707158100.1634173,4.5275663529957475,29.334735688549735,-0.22553699195930033,0.0878557790779952,-0.7728311915742371,-1.0,-1.0,-1.0,-1.0
1707158110.2585578,4.126457168395923,71.54441298055121,0.30832535484770207,0.13262054005876345,0.26040731363697445,-1.0,-1.0,-1.0,-1.0
1707158123.2283885,4.161007539903919,79.64211563290462,0.6510454031153581,0.13442427747852168,0.7744235749871498,-1.0,-1.0,-1.0,-1.0
1707158135.995194,7.812115558490437,21.789793309163056,0.7761443845389571,0.171392231942055,-0.20052429680198525,0.8717526563986903,0.3229040922429102,1707158142.955125,1707158143.530784
1707158146.383219,5.421413618113118,77.97955859449242,-0.7639835044878333,0.08487753659808728,-0.09649201025207899,-1.0,-1.0,-1.0,-1.0
1707158160.924675,5.213560176247611,30.053105743195694,0.47497604004114335,0.13815708707394048,0.6974353428387645,-1.0,-1.0,-1.0,-1.0
1707158171.3350244,6.833507121809134,64.18659096226139,-0.027103242020437568,0.16896706156752,-0.05290269370493539,-1.0,-1.0,-1.0,-1.0
1707158188.3406894,8.08559767760518,24.64901959503542,-0.19208939259793,0.06273725550847623,0.61896716021332,0.6299858377262316,0.906911114170169,1707158196.3305073,1707158194.8090415
1707158200.307369,4.632603083074805,70.55184446347076,0.3331014172306097,0.19994979309089478,0.59301939476972,-1.0,-1.0,-1.0,-1.0
1707158213.9921017,6.533014400859687,49.160584591400216,0.7009390770553654,0.06963762699560448,-0.5284750534954205,1.155291428353415,-1.0,1707158225.2535274,-1.0
1707158227.9762626,9.300262537664326,50.347606070774304,0.19949731024248862,0.08085959722407204,-0.12890891343999977,2.1433248430903995,1.8781990685756322,1707158237.1896682,1707158237.7915456
1707158245.6512177,9.928110598206409,62.7297031892985,-0.6634883498402435,0.11187500483832394,-0.055022462293884744,1.696469251313221,2.5132456982718945,1707158259.1953335,1707158259.320221
1707158264.8866336,4.718131536646718,23.71091490055018,-0.24100828017591847,0.07798679997475205,0.07631607787526418,-1.0,-1.0,-1.0,-1.0
1707158274.523623,8.34301345719342,35.93065548310227,0.300913204014988,0.05824690334313157,-0.3683013642978889,1.4137294854440898,1.1175631689975607,1707158281.8818314,1707158282.998578
1707158288.564805,6.994419704449884,38.205433209094295,0.5004899159360143,0.05297568962732131,-0.7430611200677595,1.229489560074439,0.021767333960620482,1707158296.9679203,1707158300.407396
1707158301.7254207,6.116490328966686,48.25132296204941,-0.1870810691451682,0.15951026574168944,0.04074978692224973,-1.0,-1.0,-1.0,-1.0
1707158315.829201,4.563689824196011,31.81540973636092,0.18020809157777506,0.02143344535409655,-0.3311484283011975,-1.0,-1.0,-1.0,-1.0
1707158326.3871343,7.811712465788306,77.29021717717859,-0.5113480005819643,0.060653706765156315,0.47385622863985954,-1.0,-1.0,-1.0,-1.0
1707158344.9804204,6.253336921638965,53.488206287354124,0.5910407553187209,0.03332020712967763,0.19946596401365524,-1.0,-1.0,-1.0,-1.0
1707158359.20549,5.041253693997367,51.40175002264779,0.09132989103703504,0.167738496760248,0.7042340475158069,-1.0,-1.0,-1.0,-1.0
1707158372.5163374,5.884730979470705,35.144064639981586,-0.6284589899774944,0.09447591640780251,0.3341083220004655,-1.0,0.5622936322614447,-1.0,1707158382.6354768
1707158383.892469,6.980390466221766,73.56033346391462,-0.15004405363660955,0.11259254281912186,0.2010312885846175,-1.0,-1.0,-1.0,-1.0
1707158401.7928903,7.839025120979688,31.41290651842602,-0.42060641711400515,0.0947364842124834,-0.14013649035616127,0.8337831543033793,1.1250547778926125,1707158409.4354713,1707158409.8089175
1707158414.29642,8.355047606228519,77.13844541123844,-0.29253306553272296,0.1643941811850138,0.32659575040407485,-1.0,-1.0,-1.0,-1.0
1707158434.0624135,9.56353368273585,81.11390372677324,-0.004244357800689769,0.06049999273220239,-0.13342073402587518,-1.0,-1.0,-1.0,-1.0
1707158455.823565,8.682924917653336,30.327581350836574,-0.06458603890391801,0.04722423755304872,0.36022680934701823,1.121558868618729,1.2220767463049391,1707158463.329147,1707158462.4560907
1707158469.4875157,8.199595616800933,68.38465323891114,-0.5527217737082858,0.11897243061481022,0.7559040562404187,-1.0,1.0760757421076526,-1.0,1707158485.6819334
1707158487.8913925,7.806683576870519,31.99841449119761,0.3332966371398707,0.11567773318822785,-0.4405913491793458,1.1643202029437785,0.7588771068849599,1707158495.2306519,1707158496.634466
1707158500.845603,8.223634123804555,33.06691515964599,-0.28805044308195726,0.02874485161745695,-0.16733927672371196,1.099679863884789,1.243339181970294,1707158508.287537,1707158508.759436
1707158514.2706354,8.32980158657873,83.28431134311361,0.41906624958127603,0.15577238565805362,-0.581755182600311,-1.0,-1.0,-1.0,-1.0
1707158534.0274844,8.646145504414466,68.58086918701031,-0.7794217668363128,0.153908182144953,-0.7450623068352873,0.15135976957923578,-1.0,1707158551.1609168,-1.0
1707158552.6323967,7.070717542354249,23.60752859430363,0.6033981812262854,0.12836042695769254,0.2129763448065254,0.6761289996306149,0.31750414161440516,1707158561.0099447,1707158560.4209485
1707158563.0974417,5.964413931985574,78.0967442642276,-0.007959047816669673,0.1818507057938183,-0.0528301335478959,-1.0,-1.0,-1.0,-1.0
1707158579.998136,7.000123864859402,26.57124749565457,-0.6709037352476603,0.110662106495368,0.7553804777807496,-0.07433410846385445,0.9219716163456237,1707158589.9121847,1707158587.3103356
1707158590.969626,5.149395710327978,72.49507463332264,-0.28689995425358905,0.1315361862934216,-0.5248632647947222,-1.0,-1.0,-1.0,-1.0
1707158605.6909592,5.042528320810563,24.360988027954726,-0.43078398507409404,0.18868426078106573,0.40808290805502123,-1.0,-1.0,-1.0,-1.0
1707158615.3839934,9.441197115848968,29.704028034110756,-0.5032495625643854,0.129533442825953,0.5656208454043044,1.0769131120570667,1.3967880639031207,1707158622.4694607,1707158621.3169959
1707158628.7774618,9.594247067976603,32.65102554102748,0.22647759211656138,0.09827879325975378,-0.7235722622584233,1.4633286338659852,1.3362920681296624,1707158634.6697564,1707158636.1494427
1707158643.1857362,6.7313505828114,57.560831497962184,0.19531393468956026,0.16207986239304814,-0.11478561475353288,-1.0,-1.0,-1.0,-1.0
